MAL_ID,Name,Score,English.name,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,RatingG - All Ages,RatingPG - Children,RatingPG-13 - Teens 13 or older,RatingR - 17+ (violence & profanity),TypeMovie,TypeMusic,TypeONA,TypeOVA,TypeSpecial,TypeTV,Year_Premiered,Source4-koma manga,SourceBook,SourceCard game,SourceDigital manga,SourceGame,SourceLight novel,SourceManga,SourceMusic,SourceNovel,SourceOriginal,SourceOther,SourcePicture book,SourceRadio,SourceUnknown,SourceVisual novel,SourceWeb manga
7314,Yona Yona Penguin,5.84,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.66,Hamtaro Movie 1:Ham Ham Land Big Adventure,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,6.64,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,6.71,Loving Angel Angelique:Radiant Tomorrow Special,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7334,Bakugan Battle Brawlers: Gundalian Invaders,6.21,Bakugan:Gundalian Invaders,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7336,Cyborg 009: Chou Ginga Densetsu,6.37,Cyborg 009:Legend of the Super Galaxy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7337,"Hetalia Axis Powers Movie: Paint it, White",7.15,"Hetalia Axis Powers:Paint it, White!",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7338,Darker than Black: Kuro no Keiyakusha Gaiden,7.97,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7363,Hokuto no Ken: Legend of Heroes,6.06,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,6.49,Dragon Quest Great Adventure of Dai! Destroy!! The Reborn 6 Commanders,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",6.68,Please Save My Earth Movie:From Alice to Rin-kun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7367,Naruto: The Cross Roads,6.82,Unknown,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7375,Shakugan no Shana-tan S,6.9,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7376,Kurumiwari Ningyou,6.03,Nutcracker Fantasy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7377,Fuyu no Sonata Episode 0,6.52,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7395,Card Wang: Mix Master,6.49,Mix Master:King of Cards,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7405,Jankenman,6.14,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,6.06,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7423,"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",5.39,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7435,Dragon Quest: Dai no Daibouken,6.64,Dragon Quest:Great Adventure of Dai,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,6.49,Dragon Quest Great Adventure of Dai! Disciple of Aban.,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7445,Karo to Piyobupt: Ouchi,5.13,Karo & Piyobupt:A House,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7446,Karo to Piyobupt: Sandwich,5.15,Karo & Piyobupt:The Sandwiches,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7448,Pacusi,5.6,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7449,Pacusi no Uta,5.41,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7450,Kipling Jr.,5.48,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7451,Kid's Castle,5.35,Kid's Castle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7461,Komaneko no Christmas: Maigo ni Natta Present,6.06,A Komaneko Christmas:The Lost Present,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7465,Eve no Jikan (Movie),8.05,Time of Eve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7466,Hashire!,5.86,RUN!,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7471,Detective Conan Movie 09: Promo Special,7.62,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7472,Gintama Movie 1: Shinyaku Benizakura-hen,8.52,Gintama:The Movie,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7474,"Onegai☆Teacher: Marie, Ai no Gekijou",6.75,Please Teacher:Marie Love Theater,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7475,Ano Ko ni 1000%,5.23,That Girl is 1000%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7477,Fusha no Sha,6.46,To Shoot Without Shooting,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7482,"Yume kara, Samenai",4.79,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7485,Urashima Tarou,4.73,Unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7488,Karo to Piyobupt: Ame no Hi,5.34,Karo & Piyobupt:Imagination,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7491,Dragon Quest Retsuden: Roto no Monshou,6.02,Dragon Quest - Emblem of Roto,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7494,Usagi to Kame,5.36,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7496,Saiyuuki: Son Gokuu Monogatari,5.56,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7497,Mikan-bune,4.77,A Ship of Oranges,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7498,Doubutsu Olympic Taikai,5.65,The Animal Olympics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7501,Kintarou Taiiku Nikki,5.45,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7504,Bollogi Iyagi,5.5,Bologee Story,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7505,Knyacki!,6.14,Unknown,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7510,Shisha no Sho,5.99,The Book of the Dead,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7511,Worku,5.66,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7512,Dambo,5.2,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7518,Boku wa Kuma,5.74,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7522,Taichi Senjimon,6.34,Tai Chi Chasers,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7523,Fuku-chan no Sensuikan,5.05,Unknown,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7524,Mahou no Pen,5.59,Unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7528,Kujira (1952),5.31,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7530,Hana to Chou,5.28,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7532,Kuroi Kikori to Shiroi Kikori,6.12,The Black Woodcutter and the White Woodcutter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7536,Soukou Kihei Votoms: Pailsen Files Movie,6.64,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7547,Komadori Eiga: Komaneko,6.42,Komaneko:the Curious Cat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7549,Quiz Magic Academy: The Original Animation 2,6.07,Unknown,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7550,Pokemon: Pikachu Tanken Club,6.28,Pikachu's Exploration Club,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7551,Gowapper 5 Gordam,6.19,Goliath the Super Fighter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7559,Fate/stay night TV Reproduction,6.88,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7561,Kaitou Reinya,5.7,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,Umineko no Naku Koro ni Specials,6.44,When the Seagulls Cry Specials,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7569,Idol Ace,5.33,Idol Ace,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7571,Kita e.: Diamond Dust Drops Special,6.32,Diamond Daydreams Special,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7578,Gokinjo Monogatari the Movie,6.45,Neighborhood Story The Movie,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7588,Saraiya Goyou,7.82,House of Five Leaves,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7591,Tono to Issho,6.56,Unknown,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,Nurarihyon no Mago,7.65,Nura:Rise of the Yokai Clan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7596,Haiyoru! Nyaruani,6.29,Haiyoru! Nyaruani,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7597,"Boku, Otaryman.",6.16,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7598,Loups=Garous,6.3,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7605,Parasol Henbei,6.05,Unknown,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7610,Anju to Zushioumaru,6.07,Unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7616,Michi (Movie),7.02,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7617,Atelier Petros Joukuu Gekijou: Sentaku Shima no Sentaku Tori,4.31,Atelier Petros the Theater in the Sky:The Wash Bird of the Wash Island,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7619,Gegege no Kitarou (1996),6.69,Spooky Kitaro,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7621,Chuumon no Ooi Ryouriten,5.63,Unknown,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,Umi no Triton (1979),6.15,Triton of the Sea (1979),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7627,Mitsudomoe,7.59,Mitsudomoe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7643,Domo-kun,6.36,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
